ax,ay,az,gx,gy,gz,target,target_name
0.25,0.5,-0.83,-0.06,-2.32,2.08,2.0,palm_up
0.25,0.5,-0.83,0.49,-2.01,2.08,2.0,palm_up
0.25,0.51,-0.83,0.43,-1.65,1.95,2.0,palm_up
0.25,0.51,-0.83,-0.06,-1.53,1.89,2.0,palm_up
0.25,0.51,-0.82,-0.73,-1.4,1.77,2.0,palm_up
0.25,0.52,-0.82,-1.53,-1.28,1.53,2.0,palm_up
0.25,0.52,-0.83,-2.99,-1.22,1.22,2.0,palm_up
0.25,0.52,-0.83,-5.0,-1.16,1.04,2.0,palm_up
0.25,0.51,-0.82,-5.98,-1.16,0.79,2.0,palm_up
0.25,0.5,-0.82,-5.43,-1.28,0.73,2.0,palm_up
0.26,0.49,-0.81,-3.72,-1.4,0.85,2.0,palm_up
0.25,0.49,-0.81,-1.83,-1.4,1.1,2.0,palm_up
0.25,0.51,-0.81,-1.34,-1.4,1.59,2.0,palm_up
0.25,0.52,-0.81,-2.5,-1.46,1.77,2.0,palm_up
0.25,0.51,-0.81,-3.6,-1.53,1.65,2.0,palm_up
0.25,0.5,-0.82,-3.17,-1.28,1.34,2.0,palm_up
0.24,0.5,-0.82,-1.95,-0.85,1.16,2.0,palm_up
0.25,0.49,-0.83,-1.22,-0.31,1.16,2.0,palm_up
0.25,0.49,-0.84,-0.49,0.31,0.98,2.0,palm_up
0.25,0.49,-0.83,0.06,0.98,0.79,2.0,palm_up
0.25,0.5,-0.82,-0.43,1.22,0.43,2.0,palm_up
0.25,0.5,-0.82,-1.1,1.53,0.24,2.0,palm_up
0.25,0.5,-0.82,-1.46,1.95,0.12,2.0,palm_up
0.25,0.51,-0.81,-1.59,2.2,-0.06,2.0,palm_up
0.25,0.51,-0.81,-1.22,2.38,-0.31,2.0,palm_up
0.25,0.51,-0.8,-1.22,2.32,-0.24,2.0,palm_up
0.25,0.51,-0.8,-1.46,2.08,-0.43,2.0,palm_up
0.25,0.51,-0.79,-1.16,1.95,-0.43,2.0,palm_up
0.25,0.51,-0.8,-0.73,1.83,-0.43,2.0,palm_up
0.25,0.52,-0.8,-0.49,1.59,-0.24,2.0,palm_up
0.25,0.51,-0.79,-0.31,1.16,-0.12,2.0,palm_up
0.24,0.51,-0.79,0.0,0.79,0.12,2.0,palm_up
0.24,0.51,-0.79,0.31,0.55,0.31,2.0,palm_up
0.23,0.51,-0.78,0.43,0.31,0.31,2.0,palm_up
0.23,0.52,-0.78,0.31,0.06,0.67,2.0,palm_up
0.23,0.52,-0.78,0.18,-0.24,0.98,2.0,palm_up
0.23,0.5,-0.79,0.61,-0.43,1.28,2.0,palm_up
0.24,0.49,-0.8,1.16,-0.43,1.28,2.0,palm_up
0.24,0.49,-0.79,1.89,-0.55,1.04,2.0,palm_up
0.24,0.49,-0.79,2.44,-0.73,1.1,2.0,palm_up
0.24,0.5,-0.79,2.14,-1.16,1.28,2.0,palm_up
0.24,0.5,-0.8,1.95,-1.46,1.46,2.0,palm_up
0.25,0.5,-0.81,2.14,-1.53,1.59,2.0,palm_up
0.25,0.5,-0.82,2.62,-1.46,1.59,2.0,palm_up
0.26,0.5,-0.81,3.05,-1.34,1.77,2.0,palm_up
0.26,0.5,-0.8,3.3,-1.65,1.83,2.0,palm_up
0.27,0.49,-0.8,3.54,-1.89,1.65,2.0,palm_up
0.27,0.5,-0.81,3.91,-2.08,1.59,2.0,palm_up
0.27,0.51,-0.82,3.05,-2.44,1.77,2.0,palm_up
0.27,0.5,-0.83,2.93,-2.75,1.71,2.0,palm_up
0.28,0.49,-0.83,3.23,-2.75,1.53,2.0,palm_up
0.28,0.49,-0.83,4.03,-2.62,1.16,2.0,palm_up
0.27,0.49,-0.84,4.64,-2.5,0.79,2.0,palm_up
0.27,0.5,-0.85,4.58,-2.26,0.18,2.0,palm_up
0.26,0.51,-0.86,3.48,-1.65,-0.18,2.0,palm_up
0.26,0.5,-0.85,2.44,-0.98,-0.55,2.0,palm_up
0.25,0.5,-0.84,1.77,-0.37,-0.79,2.0,palm_up
0.25,0.5,-0.83,1.34,0.06,-1.04,2.0,palm_up
0.24,0.51,-0.83,1.04,0.49,-1.4,2.0,palm_up
0.24,0.51,-0.82,0.73,0.73,-1.59,2.0,palm_up
0.24,0.51,-0.82,0.43,0.73,-2.01,2.0,palm_up
0.24,0.5,-0.81,0.55,0.79,-2.44,2.0,palm_up
0.24,0.5,-0.82,1.34,1.1,-2.75,2.0,palm_up
0.24,0.5,-0.83,1.83,1.53,-2.99,2.0,palm_up
0.24,0.51,-0.83,1.53,1.77,-3.23,2.0,palm_up
0.24,0.5,-0.83,0.92,1.83,-3.36,2.0,palm_up
0.24,0.49,-0.83,0.98,2.01,-3.6,2.0,palm_up
0.24,0.5,-0.82,0.85,2.26,-3.72,2.0,palm_up
0.24,0.51,-0.81,0.18,2.08,-3.85,2.0,palm_up
0.24,0.52,-0.81,-0.73,1.83,-3.85,2.0,palm_up
0.24,0.52,-0.81,-1.04,1.59,-4.15,2.0,palm_up
0.24,0.51,-0.81,-0.43,1.4,-4.46,2.0,palm_up
0.24,0.52,-0.8,1.28,1.16,-4.33,2.0,palm_up
0.25,0.52,-0.81,2.69,1.1,-4.03,2.0,palm_up
0.25,0.52,-0.81,3.97,0.85,-3.97,2.0,palm_up
0.25,0.52,-0.82,4.27,0.73,-3.91,2.0,palm_up
0.25,0.53,-0.83,3.36,0.85,-3.36,2.0,palm_up
0.25,0.54,-0.84,1.46,0.98,-2.81,2.0,palm_up
0.25,0.54,-0.83,0.61,1.34,-2.81,2.0,palm_up
0.25,0.53,-0.82,1.65,1.65,-2.32,2.0,palm_up
0.24,0.53,-0.82,2.62,2.26,-1.71,2.0,palm_up
0.24,0.52,-0.81,4.03,2.69,-1.59,2.0,palm_up
0.24,0.51,-0.81,5.37,2.69,-1.71,2.0,palm_up
0.23,0.5,-0.8,5.92,2.87,-1.71,2.0,palm_up
0.23,0.51,-0.8,5.68,2.81,-1.65,2.0,palm_up
0.23,0.51,-0.81,5.13,2.87,-1.95,2.0,palm_up
0.22,0.52,-0.82,4.46,2.93,-1.77,2.0,palm_up
0.22,0.54,-0.83,3.66,3.05,-1.53,2.0,palm_up
0.22,0.54,-0.83,3.11,3.17,-1.1,2.0,palm_up
0.22,0.53,-0.83,3.3,3.36,-1.1,2.0,palm_up
0.21,0.53,-0.82,4.64,3.78,-0.67,2.0,palm_up
0.21,0.53,-0.81,5.19,3.66,-0.31,2.0,palm_up
0.22,0.53,-0.8,5.13,3.11,-0.31,2.0,palm_up
0.22,0.52,-0.8,4.52,2.14,0.0,2.0,palm_up
0.22,0.52,-0.79,3.91,1.4,0.0,2.0,palm_up
0.22,0.55,-0.79,2.93,0.55,0.55,2.0,palm_up
0.23,0.56,-0.79,1.28,-0.31,1.4,2.0,palm_up
0.23,0.55,-0.79,0.37,-0.98,2.26,2.0,palm_up
0.24,0.54,-0.8,0.92,-1.46,2.62,2.0,palm_up
0.25,0.54,-0.8,2.26,-1.34,3.11,2.0,palm_up
0.25,0.54,-0.81,2.5,-1.34,4.09,2.0,palm_up
0.26,0.51,-0.81,3.54,-1.65,3.78,2.0,palm_up
0.26,0.49,-0.8,5.19,-1.77,3.91,2.0,palm_up
0.26,0.49,-0.79,5.43,-2.75,3.36,2.0,palm_up
0.26,0.49,-0.79,5.19,-3.17,3.3,2.0,palm_up
0.25,0.52,-0.8,2.93,-3.6,3.54,2.0,palm_up
0.26,0.53,-0.82,0.0,-4.09,3.91,2.0,palm_up
0.26,0.52,-0.83,-0.79,-3.91,4.46,2.0,palm_up
0.26,0.51,-0.84,0.18,-3.3,5.0,2.0,palm_up
0.26,0.48,-0.84,2.2,-2.75,5.49,2.0,palm_up
0.26,0.45,-0.82,5.07,-2.62,5.19,2.0,palm_up
0.26,0.44,-0.81,8.3,-2.14,5.0,2.0,palm_up
0.26,0.47,-0.81,7.69,-2.14,5.13,2.0,palm_up
0.27,0.49,-0.82,4.94,-2.32,4.94,2.0,palm_up
0.27,0.5,-0.83,2.75,-2.14,4.58,2.0,palm_up
0.27,0.49,-0.83,1.34,-1.77,4.21,2.0,palm_up
0.27,0.49,-0.83,1.71,-1.22,4.03,2.0,palm_up
0.27,0.49,-0.83,2.56,-0.73,3.85,2.0,palm_up
0.27,0.48,-0.82,3.23,-0.49,3.3,2.0,palm_up
0.28,0.47,-0.82,3.42,-0.24,2.81,2.0,palm_up
0.28,0.46,-0.81,3.36,-0.18,2.14,2.0,palm_up
0.28,0.48,-0.82,2.69,-0.37,1.59,2.0,palm_up
0.28,0.49,-0.82,1.16,-0.61,1.16,2.0,palm_up
0.28,0.48,-0.83,0.61,-0.73,0.67,2.0,palm_up
0.27,0.49,-0.83,0.73,-0.61,0.24,2.0,palm_up
0.27,0.49,-0.82,0.73,-0.67,0.0,2.0,palm_up
0.27,0.5,-0.82,0.37,-0.73,-0.24,2.0,palm_up
0.27,0.5,-0.83,0.12,-0.67,-0.37,2.0,palm_up
0.27,0.49,-0.82,0.06,-0.49,-0.61,2.0,palm_up
0.26,0.49,-0.82,0.79,-0.06,-0.67,2.0,palm_up
0.26,0.5,-0.82,0.73,0.0,-0.55,2.0,palm_up
0.26,0.51,-0.82,0.12,0.06,-0.49,2.0,palm_up
0.25,0.51,-0.82,-0.12,0.18,-0.18,2.0,palm_up
0.25,0.51,-0.82,-0.43,0.24,-0.12,2.0,palm_up
0.25,0.51,-0.82,-0.55,0.18,-0.18,2.0,palm_up
0.25,0.51,-0.82,-0.37,0.12,-0.18,2.0,palm_up
0.25,0.51,-0.83,-0.18,0.18,-0.12,2.0,palm_up
0.25,0.51,-0.83,-0.12,0.43,0.06,2.0,palm_up
0.25,0.51,-0.83,-0.49,0.67,0.31,2.0,palm_up
0.25,0.5,-0.82,-0.67,0.67,0.55,2.0,palm_up
0.25,0.5,-0.81,-0.24,0.49,0.79,2.0,palm_up
0.25,0.5,-0.8,0.18,0.18,1.22,2.0,palm_up
0.25,0.51,-0.81,0.12,0.06,1.59,2.0,palm_up
0.25,0.51,-0.82,-0.37,-0.06,1.89,2.0,palm_up
0.25,0.5,-0.82,-0.73,-0.24,1.95,2.0,palm_up
0.24,0.49,-0.82,0.06,-0.31,1.89,2.0,palm_up
0.24,0.49,-0.82,1.28,-0.24,2.08,2.0,palm_up
0.24,0.49,-0.83,1.59,-0.18,2.14,2.0,palm_up
0.24,0.5,-0.83,1.22,-0.12,2.14,2.0,palm_up
0.25,0.49,-0.84,0.79,-0.06,2.14,2.0,palm_up
0.25,0.49,-0.84,0.43,0.06,2.01,2.0,palm_up
0.25,0.49,-0.83,0.49,0.31,2.01,2.0,palm_up
0.25,0.49,-0.83,0.67,0.55,2.08,2.0,palm_up
0.25,0.48,-0.83,1.4,0.73,1.95,2.0,palm_up
0.25,0.48,-0.83,2.56,1.16,2.01,2.0,palm_up
0.26,0.5,-0.83,2.87,1.4,2.32,2.0,palm_up
0.26,0.5,-0.83,2.38,1.59,2.26,2.0,palm_up
0.26,0.49,-0.83,1.89,1.83,2.08,2.0,palm_up
0.26,0.49,-0.83,1.59,2.01,1.77,2.0,palm_up
0.26,0.49,-0.83,1.22,2.26,1.53,2.0,palm_up
0.26,0.49,-0.83,1.22,2.56,1.28,2.0,palm_up
0.26,0.49,-0.83,1.4,2.81,1.1,2.0,palm_up
0.26,0.48,-0.82,1.89,3.05,0.92,2.0,palm_up
0.26,0.48,-0.81,2.62,3.23,0.79,2.0,palm_up
0.25,0.49,-0.81,2.62,3.3,0.85,2.0,palm_up
0.25,0.49,-0.82,1.95,3.23,0.85,2.0,palm_up
0.26,0.49,-0.82,1.46,3.23,0.79,2.0,palm_up
0.26,0.49,-0.82,1.22,3.11,0.73,2.0,palm_up
0.26,0.49,-0.81,0.98,2.87,0.67,2.0,palm_up
0.26,0.49,-0.81,1.16,2.5,0.61,2.0,palm_up
0.26,0.49,-0.81,1.59,2.14,0.61,2.0,palm_up
0.26,0.49,-0.81,2.08,1.83,0.67,2.0,palm_up
0.26,0.49,-0.81,2.08,1.59,0.73,2.0,palm_up
0.26,0.49,-0.82,1.83,1.53,0.85,2.0,palm_up
0.26,0.49,-0.81,1.53,1.28,0.92,2.0,palm_up
0.26,0.5,-0.81,1.22,1.16,1.04,2.0,palm_up
0.26,0.5,-0.81,0.92,1.04,1.1,2.0,palm_up
0.26,0.5,-0.81,0.49,0.92,1.04,2.0,palm_up
0.26,0.5,-0.81,0.61,0.85,1.1,2.0,palm_up
0.26,0.49,-0.81,0.92,0.79,1.4,2.0,palm_up
0.27,0.49,-0.81,1.4,0.85,1.53,2.0,palm_up
0.27,0.49,-0.81,1.65,0.79,1.59,2.0,palm_up
0.26,0.49,-0.81,1.65,0.67,1.59,2.0,palm_up
0.26,0.49,-0.81,1.46,0.43,1.59,2.0,palm_up
0.26,0.5,-0.81,1.28,0.12,1.53,2.0,palm_up
0.26,0.49,-0.81,1.34,0.0,1.46,2.0,palm_up
0.26,0.5,-0.81,1.34,-0.18,1.53,2.0,palm_up
0.27,0.5,-0.81,0.79,-0.37,1.46,2.0,palm_up
0.27,0.5,-0.81,0.43,-0.61,1.53,2.0,palm_up
0.27,0.5,-0.82,0.24,-0.79,1.59,2.0,palm_up
0.27,0.49,-0.82,0.24,-0.79,1.77,2.0,palm_up
0.27,0.49,-0.82,0.79,-0.79,1.71,2.0,palm_up
0.27,0.49,-0.82,1.04,-0.67,1.89,2.0,palm_up
0.27,0.49,-0.82,1.1,-0.79,1.89,2.0,palm_up
0.27,0.48,-0.82,1.1,-0.85,1.59,2.0,palm_up
0.27,0.49,-0.83,0.92,-0.85,1.4,2.0,palm_up
0.27,0.49,-0.83,0.24,-0.85,1.28,2.0,palm_up
0.28,0.49,-0.83,-0.12,-0.73,1.16,2.0,palm_up
0.28,0.48,-0.82,0.43,-0.61,0.98,2.0,palm_up
0.28,0.48,-0.82,1.34,-0.49,0.92,2.0,palm_up
0.28,0.48,-0.83,1.71,-0.24,0.79,2.0,palm_up
0.28,0.48,-0.83,1.77,0.0,0.61,2.0,palm_up
0.28,0.48,-0.83,1.46,0.31,0.24,2.0,palm_up
0.27,0.48,-0.83,1.34,0.55,-0.12,2.0,palm_up
0.27,0.48,-0.83,1.22,0.79,-0.43,2.0,palm_up
0.27,0.48,-0.83,1.46,1.16,-0.61,2.0,palm_up
0.27,0.49,-0.83,1.65,1.53,-0.85,2.0,palm_up
0.27,0.49,-0.83,1.22,1.89,-1.16,2.0,palm_up
0.27,0.49,-0.83,0.98,2.2,-1.4,2.0,palm_up
0.27,0.49,-0.83,0.92,2.44,-1.4,2.0,palm_up
0.27,0.49,-0.82,0.73,2.69,-1.28,2.0,palm_up
0.27,0.49,-0.82,0.85,2.87,-0.98,2.0,palm_up
0.27,0.49,-0.81,1.28,2.99,-0.85,2.0,palm_up
0.28,0.49,-0.81,1.53,2.87,-0.73,2.0,palm_up
0.28,0.49,-0.81,1.46,2.75,-0.73,2.0,palm_up
0.28,0.49,-0.81,1.4,2.5,-0.73,2.0,palm_up
0.28,0.49,-0.8,1.16,2.26,-0.98,2.0,palm_up
0.28,0.49,-0.8,1.28,2.01,-1.1,2.0,palm_up
0.28,0.49,-0.81,1.28,1.89,-1.16,2.0,palm_up
0.28,0.49,-0.81,1.59,1.89,-1.22,2.0,palm_up
0.28,0.49,-0.81,1.89,1.89,-1.22,2.0,palm_up
0.28,0.49,-0.81,1.83,1.83,-1.16,2.0,palm_up
0.27,0.49,-0.81,1.71,1.77,-1.1,2.0,palm_up
0.27,0.49,-0.81,1.95,1.83,-0.85,2.0,palm_up
0.27,0.49,-0.81,2.14,1.77,-0.67,2.0,palm_up
0.27,0.49,-0.81,2.44,1.65,-0.43,2.0,palm_up
0.27,0.49,-0.81,3.11,1.65,-0.12,2.0,palm_up
0.27,0.5,-0.81,3.05,1.59,0.18,2.0,palm_up
0.27,0.5,-0.81,2.32,1.34,0.12,2.0,palm_up
0.27,0.5,-0.81,1.71,1.1,0.0,2.0,palm_up
0.27,0.49,-0.81,1.4,0.85,-0.24,2.0,palm_up
0.27,0.49,-0.81,1.46,0.67,-0.55,2.0,palm_up
0.27,0.49,-0.81,1.71,0.49,-0.73,2.0,palm_up
0.27,0.49,-0.81,1.95,0.37,-1.04,2.0,palm_up
0.27,0.49,-0.81,1.89,0.31,-1.34,2.0,palm_up
0.26,0.49,-0.82,1.89,0.06,-1.53,2.0,palm_up
0.26,0.49,-0.82,1.83,-0.06,-1.65,2.0,palm_up
0.26,0.49,-0.82,1.71,-0.06,-1.53,2.0,palm_up
0.26,0.5,-0.81,1.83,-0.06,-1.4,2.0,palm_up
0.27,0.5,-0.81,1.83,-0.06,-1.28,2.0,palm_up
0.27,0.5,-0.81,1.77,-0.12,-1.34,2.0,palm_up
0.27,0.5,-0.81,1.46,-0.24,-1.46,2.0,palm_up
0.27,0.5,-0.81,1.1,-0.43,-1.53,2.0,palm_up
0.27,0.5,-0.81,0.67,-0.67,-1.59,2.0,palm_up
0.27,0.49,-0.81,0.92,-0.92,-1.59,2.0,palm_up
0.27,0.5,-0.81,1.34,-1.04,-1.4,2.0,palm_up
0.27,0.5,-0.81,1.28,-1.22,-1.1,2.0,palm_up
0.27,0.5,-0.81,1.04,-1.28,-0.85,2.0,palm_up
0.27,0.5,-0.82,1.16,-1.16,-0.79,2.0,palm_up
0.27,0.5,-0.82,1.22,-0.98,-0.49,2.0,palm_up
0.27,0.5,-0.82,1.22,-0.92,-0.37,2.0,palm_up
0.27,0.5,-0.82,1.83,-0.67,-0.18,2.0,palm_up
0.27,0.5,-0.82,2.01,-0.43,0.12,2.0,palm_up
0.27,0.5,-0.82,1.77,-0.37,0.24,2.0,palm_up
0.27,0.5,-0.83,1.83,-0.18,0.31,2.0,palm_up
0.27,0.5,-0.83,1.77,-0.06,0.49,2.0,palm_up
0.27,0.5,-0.82,1.83,0.06,0.49,2.0,palm_up
0.27,0.5,-0.82,2.26,0.24,0.67,2.0,palm_up
0.28,0.5,-0.82,2.38,0.37,0.92,2.0,palm_up
0.28,0.5,-0.82,2.26,0.43,1.04,2.0,palm_up
0.28,0.49,-0.82,2.01,0.37,0.98,2.0,palm_up
0.28,0.49,-0.82,1.46,0.43,0.79,2.0,palm_up
0.28,0.5,-0.82,0.67,0.43,0.49,2.0,palm_up
0.28,0.49,-0.82,0.37,0.31,0.0,2.0,palm_up
0.27,0.49,-0.81,0.73,0.24,-0.24,2.0,palm_up
0.27,0.49,-0.81,1.1,0.18,-0.12,2.0,palm_up
0.26,0.5,-0.82,0.98,0.0,0.06,2.0,palm_up
0.26,0.49,-0.82,0.61,-0.24,0.24,2.0,palm_up
0.26,0.49,-0.82,0.43,-0.49,0.37,2.0,palm_up
0.27,0.49,-0.82,-0.24,-0.73,0.24,2.0,palm_up
0.27,0.48,-0.82,-0.92,-0.98,-0.31,2.0,palm_up
0.28,0.48,-0.82,-1.53,-1.16,-0.98,2.0,palm_up
0.28,0.48,-0.82,-1.71,-1.28,-1.83,2.0,palm_up
0.28,0.48,-0.82,-1.22,-1.34,-2.44,2.0,palm_up
0.29,0.47,-0.82,-0.37,-1.34,-2.99,2.0,palm_up
0.29,0.48,-0.82,0.61,-1.1,-3.23,2.0,palm_up
0.29,0.48,-0.83,0.85,-0.79,-3.05,2.0,palm_up
0.29,0.49,-0.83,0.79,-0.31,-2.69,2.0,palm_up
0.29,0.49,-0.83,0.92,0.18,-2.2,2.0,palm_up
0.28,0.5,-0.83,0.92,0.67,-1.46,2.0,palm_up
0.28,0.5,-0.83,0.92,1.16,-0.55,2.0,palm_up
0.27,0.5,-0.83,1.04,1.65,0.06,2.0,palm_up
0.27,0.5,-0.83,1.16,1.95,0.12,2.0,palm_up
0.27,0.5,-0.82,1.16,2.26,0.06,2.0,palm_up
0.27,0.49,-0.82,1.34,2.38,-0.31,2.0,palm_up
0.27,0.49,-0.81,1.34,2.44,-0.61,2.0,palm_up
0.27,0.5,-0.81,1.1,2.44,-0.67,2.0,palm_up
0.27,0.5,-0.8,0.43,2.26,-0.67,2.0,palm_up
0.26,0.5,-0.8,0.0,2.14,-0.43,2.0,palm_up
0.26,0.51,-0.8,-0.24,1.83,-0.06,2.0,palm_up
0.26,0.5,-0.8,0.12,1.46,0.31,2.0,palm_up
0.27,0.5,-0.8,0.92,1.16,0.73,2.0,palm_up
0.27,0.5,-0.8,1.04,0.79,1.1,2.0,palm_up
0.27,0.5,-0.8,0.92,0.43,1.34,2.0,palm_up
0.27,0.5,-0.8,0.49,0.06,1.46,2.0,palm_up
0.27,0.5,-0.8,0.43,-0.18,1.22,2.0,palm_up
0.27,0.49,-0.8,0.98,-0.18,0.98,2.0,palm_up
0.27,0.49,-0.8,1.77,-0.18,0.73,2.0,palm_up
0.27,0.49,-0.8,2.14,-0.18,0.55,2.0,palm_up
0.27,0.5,-0.81,1.53,-0.31,0.43,2.0,palm_up
0.26,0.5,-0.81,0.49,-0.43,0.24,2.0,palm_up
0.27,0.49,-0.81,0.37,-0.49,0.12,2.0,palm_up
0.27,0.5,-0.81,0.49,-0.49,-0.06,2.0,palm_up
0.27,0.5,-0.81,0.37,-0.67,-0.12,2.0,palm_up
0.27,0.49,-0.81,0.79,-0.73,0.0,2.0,palm_up
0.27,0.5,-0.81,1.34,-0.67,0.24,2.0,palm_up
0.27,0.5,-0.81,1.16,-0.85,0.43,2.0,palm_up
0.27,0.51,-0.81,0.61,-1.04,0.67,2.0,palm_up
0.27,0.5,-0.81,0.12,-1.22,0.61,2.0,palm_up
0.27,0.5,-0.81,0.06,-1.22,0.24,2.0,palm_up
0.27,0.5,-0.81,0.37,-1.22,0.12,2.0,palm_up
0.27,0.5,-0.81,0.31,-1.4,0.0,2.0,palm_up
0.27,0.5,-0.81,0.18,-1.46,-0.06,2.0,palm_up
0.27,0.5,-0.81,0.18,-1.46,-0.12,2.0,palm_up
0.27,0.5,-0.81,0.31,-1.53,-0.06,2.0,palm_up
0.27,0.5,-0.81,0.31,-1.53,0.06,2.0,palm_up
0.27,0.5,-0.81,0.37,-1.53,0.37,2.0,palm_up
0.27,0.5,-0.81,0.43,-1.46,0.67,2.0,palm_up
0.27,0.5,-0.81,0.49,-1.46,1.1,2.0,palm_up
0.27,0.5,-0.81,0.92,-1.34,1.4,2.0,palm_up
0.27,0.51,-0.81,0.79,-1.4,1.83,2.0,palm_up
0.27,0.51,-0.81,0.31,-1.59,2.01,2.0,palm_up
0.27,0.5,-0.81,0.61,-1.59,2.14,2.0,palm_up
0.27,0.5,-0.82,1.4,-1.34,2.38,2.0,palm_up
0.27,0.5,-0.81,1.46,-1.22,2.56,2.0,palm_up
0.27,0.5,-0.81,1.04,-1.04,2.56,2.0,palm_up
0.27,0.49,-0.82,1.1,-0.79,2.5,2.0,palm_up
0.27,0.49,-0.82,1.28,-0.55,2.2,2.0,palm_up
0.27,0.49,-0.82,1.1,-0.37,1.95,2.0,palm_up
0.27,0.49,-0.82,0.85,-0.31,1.77,2.0,palm_up
0.27,0.49,-0.81,0.85,-0.31,1.65,2.0,palm_up
0.27,0.49,-0.81,0.98,-0.31,1.4,2.0,palm_up
0.27,0.49,-0.82,1.04,-0.24,1.1,2.0,palm_up
0.27,0.49,-0.82,0.73,-0.37,0.92,2.0,palm_up
0.27,0.49,-0.81,0.55,-0.49,0.55,2.0,palm_up
0.27,0.49,-0.81,0.67,-0.67,0.31,2.0,palm_up
0.27,0.5,-0.81,0.67,-0.61,0.06,2.0,palm_up
0.28,0.5,-0.82,0.85,-0.55,-0.12,2.0,palm_up
0.28,0.5,-0.82,1.1,-0.31,-0.31,2.0,palm_up
0.28,0.5,-0.82,1.83,-0.06,-0.37,2.0,palm_up
0.28,0.5,-0.83,2.56,0.31,-0.18,2.0,palm_up
0.28,0.51,-0.83,2.93,0.55,0.24,2.0,palm_up
0.28,0.51,-0.82,3.05,0.67,0.73,2.0,palm_up
0.27,0.51,-0.82,2.87,0.85,1.4,2.0,palm_up
0.27,0.51,-0.83,2.26,0.98,1.83,2.0,palm_up
0.27,0.51,-0.83,2.08,0.98,2.08,2.0,palm_up
0.27,0.51,-0.83,1.89,1.04,2.32,2.0,palm_up
0.27,0.51,-0.82,1.95,1.16,2.38,2.0,palm_up
0.27,0.5,-0.82,2.01,1.16,2.38,2.0,palm_up
0.27,0.51,-0.82,1.65,1.22,2.32,2.0,palm_up
0.27,0.51,-0.81,0.61,1.16,2.2,2.0,palm_up
0.27,0.51,-0.81,-0.06,1.04,1.95,2.0,palm_up
0.28,0.5,-0.81,-0.43,0.98,1.83,2.0,palm_up
0.28,0.49,-0.81,-0.18,0.79,1.71,2.0,palm_up
0.28,0.49,-0.8,0.24,0.61,1.65,2.0,palm_up
0.28,0.49,-0.8,0.67,0.37,1.65,2.0,palm_up
0.28,0.49,-0.8,0.61,0.18,1.83,2.0,palm_up
0.28,0.49,-0.8,0.31,-0.12,2.08,2.0,palm_up
0.28,0.49,-0.8,0.37,-0.37,2.26,2.0,palm_up
0.28,0.49,-0.8,0.37,-0.61,2.44,2.0,palm_up
0.28,0.48,-0.8,0.37,-0.92,2.44,2.0,palm_up
0.28,0.48,-0.8,1.1,-0.98,2.26,2.0,palm_up
0.28,0.48,-0.81,1.34,-1.04,2.14,2.0,palm_up
0.28,0.48,-0.81,1.22,-1.16,1.89,2.0,palm_up
0.28,0.48,-0.81,1.22,-1.16,1.65,2.0,palm_up
0.28,0.48,-0.81,1.16,-1.22,1.4,2.0,palm_up
0.28,0.49,-0.81,0.92,-1.22,1.16,2.0,palm_up
0.28,0.48,-0.81,0.92,-1.22,0.98,2.0,palm_up
0.28,0.48,-0.81,1.1,-1.16,0.67,2.0,palm_up
0.28,0.48,-0.81,1.22,-1.04,0.31,2.0,palm_up
0.28,0.48,-0.81,1.28,-1.1,0.24,2.0,palm_up
0.28,0.49,-0.81,1.28,-1.16,0.18,2.0,palm_up
0.28,0.49,-0.81,1.71,-1.1,0.24,2.0,palm_up
0.28,0.49,-0.81,2.08,-1.04,0.43,2.0,palm_up
0.28,0.5,-0.82,1.77,-1.04,0.61,2.0,palm_up
0.28,0.5,-0.82,1.1,-1.1,0.49,2.0,palm_up
0.28,0.5,-0.82,0.67,-1.1,0.43,2.0,palm_up
0.28,0.5,-0.82,0.55,-1.04,0.31,2.0,palm_up
0.28,0.49,-0.82,0.55,-1.16,0.18,2.0,palm_up
0.28,0.49,-0.82,0.73,-1.16,-0.12,2.0,palm_up
0.27,0.5,-0.82,1.1,-1.16,-0.24,2.0,palm_up
0.27,0.5,-0.82,1.16,-1.1,-0.31,2.0,palm_up
0.27,0.5,-0.82,1.1,-0.98,-0.24,2.0,palm_up
0.27,0.5,-0.82,1.16,-0.85,-0.12,2.0,palm_up
0.28,0.5,-0.82,1.46,-0.73,0.12,2.0,palm_up
0.28,0.5,-0.82,1.34,-0.61,0.43,2.0,palm_up
0.28,0.5,-0.82,1.04,-0.55,0.61,2.0,palm_up
0.28,0.5,-0.82,0.37,-0.61,0.73,2.0,palm_up
0.28,0.5,-0.81,0.12,-0.61,0.79,2.0,palm_up
0.28,0.5,-0.81,0.24,-0.49,0.79,2.0,palm_up
0.28,0.5,-0.81,0.55,-0.43,0.92,2.0,palm_up
0.28,0.49,-0.81,0.67,-0.43,1.1,2.0,palm_up
0.27,0.49,-0.82,0.92,-0.43,1.16,2.0,palm_up
0.27,0.49,-0.82,1.04,-0.43,1.1,2.0,palm_up
0.27,0.49,-0.82,0.98,-0.37,0.92,2.0,palm_up
0.27,0.49,-0.82,0.73,-0.43,0.67,2.0,palm_up
0.27,0.49,-0.82,0.43,-0.43,0.43,2.0,palm_up
0.27,0.49,-0.82,0.31,-0.31,0.31,2.0,palm_up
0.27,0.49,-0.82,-0.06,-0.24,0.24,2.0,palm_up
