ax,ay,az,gx,gy,gz,target,target_name
0.08,0.21,1.11,29.42,-14.77,9.7,11.0,palm_down_right_swipe
0.03,0.26,1.09,30.21,-17.52,20.81,11.0,palm_down_right_swipe
0.01,0.22,1.05,27.16,-18.37,16.3,11.0,palm_down_right_swipe
0.06,0.25,1.01,21.85,-18.07,11.35,11.0,palm_down_right_swipe
0.06,0.32,0.97,8.06,-15.26,18.8,11.0,palm_down_right_swipe
0.06,0.27,0.96,-5.8,-12.33,24.05,11.0,palm_down_right_swipe
0.05,0.18,0.98,-12.63,-10.86,26.31,11.0,palm_down_right_swipe
0.03,0.11,1.01,-13.37,-9.95,25.82,11.0,palm_down_right_swipe
0.01,0.11,1.03,-12.63,-10.07,26.18,11.0,palm_down_right_swipe
-0.03,0.14,1.05,-12.63,-11.35,28.81,11.0,palm_down_right_swipe
-0.07,0.17,1.08,-11.54,-14.95,32.53,11.0,palm_down_right_swipe
-0.08,0.2,1.11,-11.78,-17.64,34.85,11.0,palm_down_right_swipe
-0.09,0.25,1.13,-12.7,-20.02,38.64,11.0,palm_down_right_swipe
-0.11,0.27,1.14,-13.98,-22.52,42.6,11.0,palm_down_right_swipe
-0.12,0.29,1.15,-13.55,-25.09,47.3,11.0,palm_down_right_swipe
-0.14,0.32,1.14,-13.06,-26.79,55.11,11.0,palm_down_right_swipe
-0.16,0.35,1.15,-13.12,-28.5,63.72,11.0,palm_down_right_swipe
-0.19,0.39,1.15,-13.12,-30.21,73.24,11.0,palm_down_right_swipe
-0.22,0.4,1.17,-13.79,-32.23,83.37,11.0,palm_down_right_swipe
-0.24,0.39,1.21,-15.14,-34.73,94.42,11.0,palm_down_right_swipe
-0.27,0.36,1.24,-15.56,-38.76,104.0,11.0,palm_down_right_swipe
-0.3,0.33,1.26,-13.92,-43.33,112.3,11.0,palm_down_right_swipe
-0.29,0.32,1.26,-11.23,-46.81,121.34,11.0,palm_down_right_swipe
-0.28,0.31,1.23,-8.42,-49.68,131.1,11.0,palm_down_right_swipe
-0.26,0.3,1.17,-5.0,-51.51,140.14,11.0,palm_down_right_swipe
-0.23,0.28,1.12,0.31,-52.06,148.38,11.0,palm_down_right_swipe
-0.21,0.22,1.13,4.94,-52.8,157.1,11.0,palm_down_right_swipe
-0.21,0.11,1.18,12.57,-54.69,163.94,11.0,palm_down_right_swipe
-0.19,0.0,1.2,24.9,-57.19,168.27,11.0,palm_down_right_swipe
-0.16,-0.04,1.18,36.93,-59.39,171.81,11.0,palm_down_right_swipe
-0.13,-0.04,1.13,45.1,-60.24,173.58,11.0,palm_down_right_swipe
-0.09,-0.02,1.07,47.91,-60.24,173.28,11.0,palm_down_right_swipe
-0.06,-0.02,0.98,48.89,-57.86,172.67,11.0,palm_down_right_swipe
-0.03,-0.06,0.9,49.26,-53.83,172.18,11.0,palm_down_right_swipe
0.01,-0.13,0.86,47.24,-50.54,171.26,11.0,palm_down_right_swipe
0.05,-0.23,0.88,43.58,-48.4,169.19,11.0,palm_down_right_swipe
0.08,-0.32,0.91,40.41,-46.14,164.98,11.0,palm_down_right_swipe
0.11,-0.39,0.9,37.05,-43.7,158.45,11.0,palm_down_right_swipe
0.15,-0.42,0.89,32.41,-40.71,151.86,11.0,palm_down_right_swipe
0.14,-0.47,0.85,30.21,-38.39,146.24,11.0,palm_down_right_swipe
0.14,-0.51,0.8,33.26,-34.97,134.7,11.0,palm_down_right_swipe
0.15,-0.51,0.76,37.48,-30.4,123.66,11.0,palm_down_right_swipe
0.14,-0.49,0.73,38.76,-26.06,109.92,11.0,palm_down_right_swipe
0.13,-0.48,0.75,34.85,-21.97,97.9,11.0,palm_down_right_swipe
0.12,-0.46,0.78,30.33,-17.58,86.24,11.0,palm_down_right_swipe
0.11,-0.43,0.81,23.25,-12.57,77.03,11.0,palm_down_right_swipe
0.09,-0.43,0.83,15.75,-9.16,64.7,11.0,palm_down_right_swipe
0.08,-0.43,0.85,10.68,-5.49,53.89,11.0,palm_down_right_swipe
0.09,-0.39,0.87,5.07,-1.04,48.95,11.0,palm_down_right_swipe
0.1,-0.35,0.89,-1.71,5.07,47.24,11.0,palm_down_right_swipe
0.09,-0.35,0.9,-8.36,10.13,45.53,11.0,palm_down_right_swipe
0.05,-0.41,0.92,-9.34,11.72,34.91,11.0,palm_down_right_swipe
0.04,-0.43,0.96,-4.15,10.74,21.73,11.0,palm_down_right_swipe
0.05,-0.34,0.98,2.2,10.56,10.19,11.0,palm_down_right_swipe
0.04,-0.22,1.0,0.12,13.98,11.17,11.0,palm_down_right_swipe
0.01,-0.22,1.05,-3.11,14.47,7.32,11.0,palm_down_right_swipe
-0.01,-0.2,1.07,0.98,10.99,2.93,11.0,palm_down_right_swipe
0.0,-0.16,1.08,-0.18,11.78,8.0,11.0,palm_down_right_swipe
0.05,-0.24,1.09,-0.06,11.05,1.22,11.0,palm_down_right_swipe
0.04,-0.23,1.08,3.91,9.89,-5.25,11.0,palm_down_right_swipe
0.01,-0.18,1.07,0.24,11.72,4.7,11.0,palm_down_right_swipe
0.02,-0.25,1.08,-0.55,9.83,-0.67,11.0,palm_down_right_swipe
0.01,-0.23,1.05,1.16,10.07,0.06,11.0,palm_down_right_swipe
0.01,-0.22,1.02,-3.91,11.84,2.44,11.0,palm_down_right_swipe
0.04,-0.3,1.01,-4.33,10.8,-7.87,11.0,palm_down_right_swipe
0.02,-0.33,1.0,-3.11,9.34,-14.4,11.0,palm_down_right_swipe
0.02,-0.35,0.98,-3.3,9.09,-19.47,11.0,palm_down_right_swipe
0.04,-0.38,0.97,-3.85,9.58,-25.39,11.0,palm_down_right_swipe
0.04,-0.44,0.96,-2.75,10.25,-32.41,11.0,palm_down_right_swipe
0.04,-0.5,0.95,-1.04,10.68,-41.02,11.0,palm_down_right_swipe
0.03,-0.54,0.94,0.85,10.68,-52.49,11.0,palm_down_right_swipe
0.04,-0.57,0.92,2.69,11.47,-64.15,11.0,palm_down_right_swipe
0.04,-0.62,0.9,4.33,12.33,-76.17,11.0,palm_down_right_swipe
0.02,-0.68,0.9,7.02,12.7,-89.9,11.0,palm_down_right_swipe
0.01,-0.69,0.91,10.13,14.53,-101.75,11.0,palm_down_right_swipe
0.0,-0.66,0.91,10.62,17.03,-110.84,11.0,palm_down_right_swipe
-0.01,-0.64,0.92,6.84,18.74,-123.9,11.0,palm_down_right_swipe
-0.03,-0.61,0.93,1.83,19.71,-138.18,11.0,palm_down_right_swipe
-0.03,-0.59,0.95,-6.35,21.3,-146.24,11.0,palm_down_right_swipe
-0.05,-0.65,0.98,-10.99,21.3,-159.36,11.0,palm_down_right_swipe
-0.08,-0.66,1.01,-11.05,19.23,-175.42,11.0,palm_down_right_swipe
-0.11,-0.57,1.0,-12.88,19.1,-184.57,11.0,palm_down_right_swipe
-0.12,-0.5,1.01,-14.16,20.57,-191.71,11.0,palm_down_right_swipe
-0.14,-0.44,1.04,-11.9,21.12,-200.87,11.0,palm_down_right_swipe
-0.18,-0.33,1.07,-7.87,21.48,-208.8,11.0,palm_down_right_swipe
-0.21,-0.24,1.1,-4.03,21.55,-214.97,11.0,palm_down_right_swipe
-0.24,-0.23,1.11,0.24,20.45,-217.71,11.0,palm_down_right_swipe
-0.25,-0.28,1.13,8.42,17.21,-220.46,11.0,palm_down_right_swipe
-0.28,-0.26,1.17,18.92,12.7,-224.85,11.0,palm_down_right_swipe
-0.31,-0.15,1.15,26.55,9.03,-228.03,11.0,palm_down_right_swipe
-0.32,-0.04,1.08,26.12,5.74,-230.77,11.0,palm_down_right_swipe
-0.27,0.09,0.99,10.44,3.42,-235.23,11.0,palm_down_right_swipe
-0.22,0.15,0.95,-18.62,2.99,-239.62,11.0,palm_down_right_swipe
-0.18,0.03,0.94,-40.04,5.07,-239.2,11.0,palm_down_right_swipe
-0.19,-0.14,0.93,-41.32,8.12,-235.47,11.0,palm_down_right_swipe
-0.23,-0.17,0.89,-24.23,13.67,-228.33,11.0,palm_down_right_swipe
-0.28,-0.08,0.82,-2.44,19.96,-218.51,11.0,palm_down_right_swipe
-0.3,0.12,0.77,15.75,25.09,-209.11,11.0,palm_down_right_swipe
-0.31,0.38,0.76,21.91,30.88,-199.58,11.0,palm_down_right_swipe
-0.32,0.61,0.8,13.37,36.8,-185.91,11.0,palm_down_right_swipe
-0.32,0.78,0.86,-3.78,42.79,-167.85,11.0,palm_down_right_swipe
-0.34,0.86,0.92,-22.83,48.77,-148.44,11.0,palm_down_right_swipe
-0.37,0.84,0.97,-36.56,54.57,-124.33,11.0,palm_down_right_swipe
-0.39,0.77,1.02,-41.32,57.74,-99.49,11.0,palm_down_right_swipe
-0.42,0.67,1.06,-36.01,58.17,-78.25,11.0,palm_down_right_swipe
-0.42,0.62,1.09,-26.12,55.91,-63.35,11.0,palm_down_right_swipe
-0.42,0.64,1.11,-18.19,51.15,-52.55,11.0,palm_down_right_swipe
-0.41,0.7,1.11,-17.76,45.78,-39.98,11.0,palm_down_right_swipe
-0.39,0.71,1.12,-23.68,40.65,-24.96,11.0,palm_down_right_swipe
-0.35,0.65,1.12,-30.82,35.1,-9.77,11.0,palm_down_right_swipe
-0.3,0.58,1.12,-36.99,29.66,4.27,11.0,palm_down_right_swipe
-0.26,0.47,1.14,-39.86,23.8,15.5,11.0,palm_down_right_swipe
-0.22,0.35,1.16,-36.56,17.03,22.77,11.0,palm_down_right_swipe
-0.19,0.27,1.17,-29.36,9.95,27.71,11.0,palm_down_right_swipe
-0.16,0.22,1.18,-22.03,2.93,31.01,11.0,palm_down_right_swipe
-0.13,0.21,1.18,-15.99,-3.17,33.69,11.0,palm_down_right_swipe
-0.11,0.22,1.17,-13.73,-8.42,36.25,11.0,palm_down_right_swipe
-0.1,0.21,1.15,-14.4,-12.7,38.7,11.0,palm_down_right_swipe
-0.09,0.18,1.14,-15.75,-15.99,41.69,11.0,palm_down_right_swipe
-0.09,0.14,1.12,-16.42,-18.8,44.92,11.0,palm_down_right_swipe
-0.09,0.09,1.11,-14.89,-21.3,47.97,11.0,palm_down_right_swipe
-0.09,0.06,1.11,-11.84,-23.56,50.96,11.0,palm_down_right_swipe
-0.09,0.07,1.12,-9.46,-25.88,54.26,11.0,palm_down_right_swipe
-0.1,0.09,1.12,-7.14,-27.95,57.43,11.0,palm_down_right_swipe
-0.1,0.12,1.1,-4.21,-29.54,61.34,11.0,palm_down_right_swipe
-0.1,0.18,1.09,-2.26,-30.82,64.88,11.0,palm_down_right_swipe
-0.11,0.24,1.08,-4.27,-32.29,69.09,11.0,palm_down_right_swipe
-0.12,0.26,1.09,-10.38,-32.96,74.4,11.0,palm_down_right_swipe
-0.15,0.22,1.11,-16.17,-34.48,80.44,11.0,palm_down_right_swipe
-0.17,0.19,1.12,-18.13,-36.68,86.18,11.0,palm_down_right_swipe
-0.19,0.19,1.12,-17.94,-38.7,91.8,11.0,palm_down_right_swipe
-0.2,0.16,1.14,-17.46,-40.22,100.16,11.0,palm_down_right_swipe
-0.23,0.14,1.18,-13.79,-43.09,108.7,11.0,palm_down_right_swipe
-0.24,0.15,1.18,-9.4,-46.51,118.04,11.0,palm_down_right_swipe
-0.25,0.15,1.16,-3.72,-49.8,126.59,11.0,palm_down_right_swipe
-0.25,0.18,1.14,-0.31,-52.49,135.44,11.0,palm_down_right_swipe
-0.25,0.22,1.1,-3.17,-53.89,142.58,11.0,palm_down_right_swipe
-0.27,0.23,1.06,-7.69,-54.87,150.33,11.0,palm_down_right_swipe
-0.27,0.2,1.03,-10.38,-54.63,155.7,11.0,palm_down_right_swipe
-0.26,0.17,1.02,-12.82,-54.38,164.25,11.0,palm_down_right_swipe
-0.24,0.1,1.02,-14.16,-53.41,176.03,11.0,palm_down_right_swipe
-0.21,-0.0,1.01,-11.29,-51.51,186.1,11.0,palm_down_right_swipe
-0.16,-0.11,1.01,-3.6,-50.23,192.75,11.0,palm_down_right_swipe
-0.13,-0.16,1.01,7.39,-49.13,195.8,11.0,palm_down_right_swipe
-0.11,-0.17,0.98,16.48,-47.79,198.61,11.0,palm_down_right_swipe
-0.09,-0.19,0.94,25.63,-45.17,201.66,11.0,palm_down_right_swipe
-0.06,-0.18,0.89,32.35,-41.75,202.15,11.0,palm_down_right_swipe
-0.03,-0.18,0.86,34.06,-38.09,200.2,11.0,palm_down_right_swipe
-0.01,-0.26,0.86,32.65,-34.42,197.69,11.0,palm_down_right_swipe
0.02,-0.39,0.87,34.06,-31.19,192.99,11.0,palm_down_right_swipe
0.06,-0.5,0.89,36.32,-29.91,187.19,11.0,palm_down_right_swipe
0.1,-0.59,0.91,39.98,-27.95,180.3,11.0,palm_down_right_swipe
0.14,-0.63,0.9,47.12,-24.9,171.2,11.0,palm_down_right_swipe
0.16,-0.59,0.86,53.34,-21.24,161.01,11.0,palm_down_right_swipe
0.17,-0.48,0.82,51.82,-17.21,150.76,11.0,palm_down_right_swipe
0.15,-0.38,0.79,38.02,-14.34,139.4,11.0,palm_down_right_swipe
0.13,-0.39,0.78,18.19,-11.35,124.69,11.0,palm_down_right_swipe
0.12,-0.56,0.81,2.5,-9.52,110.23,11.0,palm_down_right_swipe
0.11,-0.78,0.87,0.43,-9.34,92.29,11.0,palm_down_right_swipe
0.1,-0.9,0.92,10.62,-9.03,75.07,11.0,palm_down_right_swipe
0.09,-0.87,0.94,22.34,-8.85,59.69,11.0,palm_down_right_swipe
0.06,-0.79,0.94,31.25,-8.85,45.17,11.0,palm_down_right_swipe
0.03,-0.7,0.93,37.96,-8.61,33.39,11.0,palm_down_right_swipe
0.05,-0.57,0.91,43.52,-8.18,18.25,11.0,palm_down_right_swipe
0.03,-0.49,0.91,38.45,-4.33,14.4,11.0,palm_down_right_swipe
-0.0,-0.44,0.92,33.57,-3.78,-0.55,11.0,palm_down_right_swipe
0.03,-0.34,0.92,25.09,-0.67,-5.13,11.0,palm_down_right_swipe
-0.01,-0.24,0.93,11.35,5.13,-1.77,11.0,palm_down_right_swipe
-0.02,-0.25,0.97,2.81,5.55,-2.5,11.0,palm_down_right_swipe
0.01,-0.23,0.99,-0.67,8.18,-7.81,11.0,palm_down_right_swipe
-0.01,-0.15,1.02,-5.43,9.77,-7.81,11.0,palm_down_right_swipe
-0.03,-0.11,1.05,-7.69,8.18,-7.45,11.0,palm_down_right_swipe
-0.06,-0.17,1.06,-7.93,5.55,-12.39,11.0,palm_down_right_swipe
-0.05,-0.16,1.06,-0.73,4.82,-24.29,11.0,palm_down_right_swipe
-0.02,-0.04,1.05,-2.32,8.3,-12.7,11.0,palm_down_right_swipe
-0.03,-0.07,1.05,-6.41,9.7,-9.95,11.0,palm_down_right_swipe
-0.03,-0.14,1.05,-4.27,10.38,-13.24,11.0,palm_down_right_swipe
-0.01,-0.12,1.03,-6.65,12.76,-10.19,11.0,palm_down_right_swipe
-0.0,-0.18,1.02,-12.39,14.47,-10.38,11.0,palm_down_right_swipe
0.01,-0.31,1.02,-12.76,12.76,-17.46,11.0,palm_down_right_swipe
0.02,-0.4,1.0,-9.46,10.74,-25.51,11.0,palm_down_right_swipe
0.03,-0.45,0.98,-7.2,8.85,-35.34,11.0,palm_down_right_swipe
0.04,-0.51,0.95,-7.39,8.42,-45.59,11.0,palm_down_right_swipe
0.05,-0.57,0.92,-9.89,8.54,-56.95,11.0,palm_down_right_swipe
0.06,-0.65,0.9,-15.56,11.72,-64.27,11.0,palm_down_right_swipe
0.07,-0.76,0.9,-19.84,13.55,-79.04,11.0,palm_down_right_swipe
0.07,-0.88,0.89,-20.26,15.69,-96.19,11.0,palm_down_right_swipe
0.06,-0.96,0.89,-20.08,18.49,-113.46,11.0,palm_down_right_swipe
0.06,-1.01,0.89,-19.53,21.79,-130.74,11.0,palm_down_right_swipe
0.04,-1.04,0.87,-17.21,25.21,-149.05,11.0,palm_down_right_swipe
0.02,-1.03,0.86,-13.37,28.14,-168.95,11.0,palm_down_right_swipe
-0.01,-0.97,0.84,-11.66,30.64,-189.09,11.0,palm_down_right_swipe
-0.02,-0.92,0.81,-12.7,34.18,-204.96,11.0,palm_down_right_swipe
-0.02,-0.9,0.78,-12.94,39.67,-220.15,11.0,palm_down_right_swipe
-0.03,-0.89,0.77,-8.3,46.75,-233.4,11.0,palm_down_right_swipe
-0.09,-0.81,0.81,-1.83,52.86,-244.38,11.0,palm_down_right_swipe
-0.19,-0.68,0.89,2.81,57.43,-255.92,11.0,palm_down_right_swipe
-0.31,-0.53,0.95,3.78,61.16,-263.37,11.0,palm_down_right_swipe
-0.38,-0.45,0.97,1.28,65.73,-265.62,11.0,palm_down_right_swipe
-0.39,-0.44,0.97,4.76,70.01,-272.64,11.0,palm_down_right_swipe
-0.4,-0.39,0.97,13.79,73.97,-278.56,11.0,palm_down_right_swipe
-0.45,-0.28,0.96,25.33,78.43,-277.59,11.0,palm_down_right_swipe
-0.52,-0.1,0.97,31.8,81.91,-275.88,11.0,palm_down_right_swipe
-0.64,0.19,1.03,24.05,84.41,-275.7,11.0,palm_down_right_swipe
-0.79,0.4,1.12,5.0,87.34,-269.96,11.0,palm_down_right_swipe
-0.92,0.38,1.22,-7.57,88.93,-256.59,11.0,palm_down_right_swipe
-0.99,0.23,1.27,4.46,88.44,-238.89,11.0,palm_down_right_swipe
-1.0,0.11,1.2,38.94,85.51,-221.01,11.0,palm_down_right_swipe
-0.95,0.15,1.07,77.21,80.63,-202.82,11.0,palm_down_right_swipe
-0.91,0.3,0.95,101.87,74.89,-185.91,11.0,palm_down_right_swipe
-0.88,0.48,0.92,109.13,68.97,-170.59,11.0,palm_down_right_swipe
-0.84,0.67,0.95,100.34,63.72,-154.54,11.0,palm_down_right_swipe
-0.79,0.78,0.97,79.53,58.9,-137.39,11.0,palm_down_right_swipe
-0.72,0.79,0.99,54.57,53.65,-118.53,11.0,palm_down_right_swipe
-0.63,0.75,0.99,32.47,49.01,-100.52,11.0,palm_down_right_swipe
-0.57,0.67,0.98,14.71,45.04,-81.36,11.0,palm_down_right_swipe
-0.5,0.58,0.97,1.53,41.81,-65.8,11.0,palm_down_right_swipe
-0.48,0.46,0.99,-3.48,35.71,-59.02,11.0,palm_down_right_swipe
-0.5,0.36,1.03,3.91,24.41,-55.3,11.0,palm_down_right_swipe
-0.48,0.41,1.04,10.25,14.89,-51.64,11.0,palm_down_right_swipe
-0.48,0.51,1.04,6.29,7.26,-42.91,11.0,palm_down_right_swipe
-0.47,0.53,1.02,-3.17,1.46,-30.7,11.0,palm_down_right_swipe
-0.44,0.47,1.01,-11.17,-2.99,-18.31,11.0,palm_down_right_swipe
-0.4,0.38,1.01,-13.61,-7.14,-7.75,11.0,palm_down_right_swipe
-0.37,0.32,0.99,-11.66,-11.47,-0.85,11.0,palm_down_right_swipe
-0.33,0.31,0.98,-9.58,-15.75,3.6,11.0,palm_down_right_swipe
-0.29,0.31,0.97,-10.01,-18.49,9.28,11.0,palm_down_right_swipe
-0.26,0.32,0.98,-13.37,-20.2,15.44,11.0,palm_down_right_swipe
-0.25,0.32,1.0,-17.94,-21.61,20.39,11.0,palm_down_right_swipe
-0.24,0.33,1.03,-22.95,-23.07,26.67,11.0,palm_down_right_swipe
-0.25,0.31,1.04,-27.34,-24.66,34.61,11.0,palm_down_right_swipe
-0.24,0.27,1.04,-28.44,-25.57,36.07,11.0,palm_down_right_swipe
-0.24,0.28,1.05,-27.1,-28.99,41.5,11.0,palm_down_right_swipe
-0.3,0.3,1.05,-25.09,-34.36,45.84,11.0,palm_down_right_swipe
-0.33,0.34,1.05,-23.62,-37.41,45.78,11.0,palm_down_right_swipe
-0.33,0.44,1.02,-27.53,-38.94,52.25,11.0,palm_down_right_swipe
-0.37,0.54,0.98,-38.57,-39.61,65.61,11.0,palm_down_right_swipe
-0.41,0.55,0.97,-51.76,-39.98,79.59,11.0,palm_down_right_swipe
-0.45,0.47,0.99,-59.27,-41.38,91.67,11.0,palm_down_right_swipe
-0.48,0.43,0.99,-62.38,-44.62,102.6,11.0,palm_down_right_swipe
-0.51,0.44,0.97,-67.57,-47.79,113.4,11.0,palm_down_right_swipe
-0.53,0.4,0.98,-74.22,-50.48,125.61,11.0,palm_down_right_swipe
-0.53,0.32,1.01,-77.7,-53.77,138.73,11.0,palm_down_right_swipe
-0.53,0.28,1.06,-76.23,-58.53,153.26,11.0,palm_down_right_swipe
-0.52,0.19,1.11,-76.54,-63.05,166.26,11.0,palm_down_right_swipe
-0.47,0.08,1.17,-71.78,-68.54,169.98,11.0,palm_down_right_swipe
-0.45,0.04,1.19,-63.9,-73.36,177.06,11.0,palm_down_right_swipe
-0.43,-0.0,1.2,-54.75,-77.88,181.03,11.0,palm_down_right_swipe
-0.41,-0.04,1.2,-44.74,-82.34,183.78,11.0,palm_down_right_swipe
-0.4,-0.09,1.17,-33.81,-85.33,187.19,11.0,palm_down_right_swipe
-0.37,-0.13,1.13,-23.25,-86.98,191.16,11.0,palm_down_right_swipe
-0.31,-0.17,1.1,-11.23,-88.44,191.28,11.0,palm_down_right_swipe
-0.26,-0.12,1.05,-2.69,-89.17,191.16,11.0,palm_down_right_swipe
-0.22,-0.07,1.02,0.73,-88.32,193.05,11.0,palm_down_right_swipe
-0.18,-0.1,1.0,3.54,-86.3,195.31,11.0,palm_down_right_swipe
-0.12,-0.16,0.98,8.24,-83.44,196.84,11.0,palm_down_right_swipe
-0.07,-0.22,0.95,13.0,-80.51,196.59,11.0,palm_down_right_swipe
-0.04,-0.3,0.94,16.17,-77.64,195.62,11.0,palm_down_right_swipe
-0.01,-0.39,0.94,18.13,-75.38,192.44,11.0,palm_down_right_swipe
0.0,-0.47,0.94,21.12,-73.36,186.28,11.0,palm_down_right_swipe
0.02,-0.51,0.91,23.99,-70.98,180.36,11.0,palm_down_right_swipe
0.07,-0.53,0.86,26.0,-66.71,175.48,11.0,palm_down_right_swipe
0.12,-0.54,0.8,26.92,-61.58,171.02,11.0,palm_down_right_swipe
0.16,-0.55,0.76,27.77,-55.85,164.31,11.0,palm_down_right_swipe
0.18,-0.59,0.75,28.2,-49.32,158.69,11.0,palm_down_right_swipe
0.19,-0.65,0.75,29.54,-43.76,148.62,11.0,palm_down_right_swipe
0.19,-0.68,0.76,32.35,-38.82,137.63,11.0,palm_down_right_swipe
0.18,-0.71,0.76,35.52,-33.51,124.76,11.0,palm_down_right_swipe
0.18,-0.71,0.76,39.0,-28.99,110.29,11.0,palm_down_right_swipe
0.17,-0.66,0.74,41.32,-23.13,96.98,11.0,palm_down_right_swipe
0.15,-0.6,0.71,40.77,-15.26,87.34,11.0,palm_down_right_swipe
0.12,-0.57,0.69,41.56,-8.42,73.91,11.0,palm_down_right_swipe
0.1,-0.52,0.71,43.15,-0.85,64.76,11.0,palm_down_right_swipe
0.1,-0.49,0.76,42.36,5.8,60.3,11.0,palm_down_right_swipe
0.11,-0.39,0.81,39.06,11.41,58.84,11.0,palm_down_right_swipe
0.04,-0.36,0.87,29.6,16.54,60.42,11.0,palm_down_right_swipe
0.02,-0.4,0.94,20.51,22.28,61.83,11.0,palm_down_right_swipe
0.01,-0.38,0.96,17.82,18.98,41.5,11.0,palm_down_right_swipe
-0.07,-0.25,0.94,15.93,21.42,37.66,11.0,palm_down_right_swipe
-0.04,-0.22,0.94,9.34,21.67,38.45,11.0,palm_down_right_swipe
-0.04,-0.28,0.94,8.42,20.94,28.2,11.0,palm_down_right_swipe
-0.05,-0.25,0.95,6.84,22.77,29.48,11.0,palm_down_right_swipe
-0.06,-0.25,0.97,2.99,25.76,29.72,11.0,palm_down_right_swipe
-0.08,-0.33,1.02,5.37,22.58,22.58,11.0,palm_down_right_swipe
-0.08,-0.31,1.03,12.39,20.87,14.1,11.0,palm_down_right_swipe
-0.07,-0.21,1.01,9.09,23.19,15.01,11.0,palm_down_right_swipe
-0.1,-0.26,1.02,5.8,22.22,6.71,11.0,palm_down_right_swipe
-0.09,-0.31,1.02,9.83,17.33,-6.1,11.0,palm_down_right_swipe
-0.08,-0.3,1.01,8.85,18.92,-9.46,11.0,palm_down_right_swipe
-0.1,-0.35,1.01,8.24,17.15,-15.75,11.0,palm_down_right_swipe
-0.11,-0.39,1.0,11.78,15.2,-26.06,11.0,palm_down_right_swipe
-0.11,-0.36,0.98,12.57,15.26,-29.79,11.0,palm_down_right_swipe
-0.08,-0.38,0.97,9.58,16.72,-35.03,11.0,palm_down_right_swipe
-0.08,-0.43,0.97,8.06,17.21,-41.99,11.0,palm_down_right_swipe
-0.09,-0.45,0.96,5.98,17.88,-47.79,11.0,palm_down_right_swipe
-0.08,-0.46,0.97,1.22,19.23,-54.32,11.0,palm_down_right_swipe
-0.08,-0.52,0.98,-4.64,20.32,-62.38,11.0,palm_down_right_swipe
-0.09,-0.59,0.99,-7.39,20.39,-72.2,11.0,palm_down_right_swipe
-0.09,-0.63,0.99,-7.39,20.14,-83.31,11.0,palm_down_right_swipe
-0.09,-0.67,0.98,-6.59,20.02,-94.06,11.0,palm_down_right_swipe
-0.08,-0.73,0.97,-2.5,20.39,-106.51,11.0,palm_down_right_swipe
-0.07,-0.77,0.98,2.01,20.87,-120.42,11.0,palm_down_right_swipe
-0.06,-0.79,1.01,2.99,21.36,-133.67,11.0,palm_down_right_swipe
-0.05,-0.81,1.04,1.83,21.67,-146.18,11.0,palm_down_right_swipe
-0.04,-0.83,1.06,0.67,21.73,-159.97,11.0,palm_down_right_swipe
-0.03,-0.81,1.06,-1.83,21.85,-175.48,11.0,palm_down_right_swipe
-0.01,-0.78,1.02,-6.29,23.07,-188.05,11.0,palm_down_right_swipe
0.02,-0.76,0.97,-13.06,29.6,-193.48,11.0,palm_down_right_swipe
0.03,-0.81,0.92,-14.53,34.12,-209.17,11.0,palm_down_right_swipe
0.0,-0.81,0.87,-8.85,39.0,-232.42,11.0,palm_down_right_swipe
-0.06,-0.71,0.83,-3.91,45.41,-244.69,11.0,palm_down_right_swipe
-0.12,-0.63,0.81,-0.43,52.92,-250.31,11.0,palm_down_right_swipe
-0.2,-0.57,0.84,1.77,59.81,-258.06,11.0,palm_down_right_swipe
-0.32,-0.44,0.92,-1.16,63.72,-267.33,11.0,palm_down_right_swipe
-0.47,-0.28,0.98,-8.79,68.42,-273.01,11.0,palm_down_right_swipe
-0.57,-0.2,1.0,-15.38,74.77,-273.32,11.0,palm_down_right_swipe
-0.63,-0.18,1.04,-16.54,80.99,-272.03,11.0,palm_down_right_swipe
-0.71,-0.12,1.11,-13.12,84.66,-269.59,11.0,palm_down_right_swipe
-0.84,-0.01,1.18,-2.81,86.73,-264.53,11.0,palm_down_right_swipe
-0.97,0.03,1.21,16.78,87.83,-257.57,11.0,palm_down_right_swipe
-1.07,0.09,1.21,42.85,85.21,-248.29,11.0,palm_down_right_swipe
-1.12,0.23,1.16,69.15,80.81,-235.66,11.0,palm_down_right_swipe
-1.12,0.36,1.09,90.21,74.71,-217.9,11.0,palm_down_right_swipe
-1.07,0.47,1.02,105.65,67.44,-194.95,11.0,palm_down_right_swipe
-0.99,0.58,0.96,112.49,60.3,-170.9,11.0,palm_down_right_swipe
-0.89,0.73,0.9,107.3,54.26,-146.42,11.0,palm_down_right_swipe
-0.78,0.84,0.86,86.24,51.09,-118.41,11.0,palm_down_right_swipe
-0.7,0.81,0.85,60.67,46.26,-98.33,11.0,palm_down_right_swipe
-0.64,0.73,0.85,40.53,39.43,-83.68,11.0,palm_down_right_swipe
-0.55,0.68,0.85,21.0,34.67,-70.19,11.0,palm_down_right_swipe
-0.51,0.62,0.87,4.7,29.11,-57.8,11.0,palm_down_right_swipe
-0.48,0.57,0.91,-6.41,22.4,-47.06,11.0,palm_down_right_swipe
-0.47,0.53,0.95,-15.5,15.08,-36.07,11.0,palm_down_right_swipe
-0.46,0.47,0.98,-21.73,7.63,-26.0,11.0,palm_down_right_swipe
