ax,ay,az,gx,gy,gz,target,target_name
-0.31,0.16,1.08,14.77,-7.63,-2.69,11.0,palm_down_right_swipe
-0.31,0.2,1.06,18.25,-11.35,-3.78,11.0,palm_down_right_swipe
-0.3,0.27,1.02,16.78,-14.04,-2.08,11.0,palm_down_right_swipe
-0.29,0.34,0.99,9.95,-15.2,2.01,11.0,palm_down_right_swipe
-0.28,0.38,0.98,-0.55,-15.14,8.0,11.0,palm_down_right_swipe
-0.29,0.39,0.99,-12.76,-15.01,15.44,11.0,palm_down_right_swipe
-0.32,0.37,1.02,-23.38,-16.05,22.46,11.0,palm_down_right_swipe
-0.35,0.34,1.06,-30.4,-18.8,29.72,11.0,palm_down_right_swipe
-0.37,0.31,1.09,-33.63,-23.07,36.32,11.0,palm_down_right_swipe
-0.39,0.3,1.12,-33.51,-28.32,42.97,11.0,palm_down_right_swipe
-0.39,0.3,1.12,-32.47,-32.84,52.12,11.0,palm_down_right_swipe
-0.4,0.3,1.11,-31.92,-37.72,60.49,11.0,palm_down_right_swipe
-0.4,0.32,1.1,-31.98,-42.48,66.89,11.0,palm_down_right_swipe
-0.39,0.37,1.08,-35.64,-46.26,74.89,11.0,palm_down_right_swipe
-0.39,0.44,1.06,-44.49,-49.5,83.92,11.0,palm_down_right_swipe
-0.41,0.48,1.06,-56.58,-52.37,91.86,11.0,palm_down_right_swipe
-0.42,0.45,1.07,-68.6,-54.08,101.75,11.0,palm_down_right_swipe
-0.43,0.37,1.08,-76.35,-57.19,111.57,11.0,palm_down_right_swipe
-0.45,0.31,1.08,-78.61,-60.42,120.0,11.0,palm_down_right_swipe
-0.47,0.28,1.06,-79.77,-63.35,129.03,11.0,palm_down_right_swipe
-0.5,0.26,1.05,-80.75,-66.1,139.47,11.0,palm_down_right_swipe
-0.52,0.23,1.05,-79.96,-68.42,149.11,11.0,palm_down_right_swipe
-0.54,0.18,1.06,-76.17,-71.11,156.62,11.0,palm_down_right_swipe
-0.56,0.14,1.08,-70.98,-73.85,170.9,11.0,palm_down_right_swipe
-0.53,0.04,1.1,-65.06,-76.54,183.41,11.0,palm_down_right_swipe
-0.48,-0.09,1.11,-53.71,-79.22,184.45,11.0,palm_down_right_swipe
-0.45,-0.15,1.11,-40.83,-82.28,188.29,11.0,palm_down_right_swipe
-0.38,-0.18,1.09,-26.86,-83.86,189.88,11.0,palm_down_right_swipe
-0.31,-0.17,1.05,-14.53,-83.86,190.31,11.0,palm_down_right_swipe
-0.29,-0.21,1.01,-3.78,-81.97,193.66,11.0,palm_down_right_swipe
-0.25,-0.23,0.98,8.54,-81.3,190.31,11.0,palm_down_right_swipe
-0.17,-0.19,0.93,14.53,-78.25,191.04,11.0,palm_down_right_swipe
-0.13,-0.15,0.89,11.96,-75.5,190.49,11.0,palm_down_right_swipe
-0.1,-0.17,0.88,5.37,-72.51,186.4,11.0,palm_down_right_swipe
-0.07,-0.19,0.87,-2.87,-70.19,180.05,11.0,palm_down_right_swipe
-0.05,-0.24,0.85,-13.0,-67.93,172.61,11.0,palm_down_right_swipe
-0.02,-0.35,0.84,-21.18,-65.43,163.27,11.0,palm_down_right_swipe
0.02,-0.49,0.83,-20.32,-62.87,152.95,11.0,palm_down_right_swipe
0.05,-0.6,0.82,-10.13,-60.42,142.27,11.0,palm_down_right_swipe
0.06,-0.64,0.82,4.03,-57.31,133.67,11.0,palm_down_right_swipe
0.07,-0.68,0.82,19.04,-53.53,126.83,11.0,palm_down_right_swipe
0.08,-0.69,0.82,32.84,-49.38,120.67,11.0,palm_down_right_swipe
0.1,-0.65,0.82,40.89,-45.1,114.32,11.0,palm_down_right_swipe
0.1,-0.56,0.8,40.83,-40.1,108.83,11.0,palm_down_right_swipe
0.08,-0.52,0.78,35.16,-35.52,101.01,11.0,palm_down_right_swipe
0.05,-0.53,0.77,31.19,-32.17,85.39,11.0,palm_down_right_swipe
0.06,-0.52,0.79,28.44,-29.97,69.64,11.0,palm_down_right_swipe
0.06,-0.47,0.78,26.06,-27.59,54.99,11.0,palm_down_right_swipe
0.01,-0.38,0.76,17.52,-21.79,54.44,11.0,palm_down_right_swipe
-0.01,-0.4,0.79,7.51,-16.72,55.85,11.0,palm_down_right_swipe
-0.01,-0.46,0.83,2.99,-13.0,52.0,11.0,palm_down_right_swipe
-0.04,-0.46,0.86,2.75,-10.01,46.02,11.0,palm_down_right_swipe
-0.06,-0.46,0.88,3.48,-7.26,39.86,11.0,palm_down_right_swipe
-0.01,-0.41,0.87,4.58,-3.6,36.62,11.0,palm_down_right_swipe
-0.06,-0.45,0.87,4.52,-1.34,29.97,11.0,palm_down_right_swipe
-0.07,-0.55,0.89,15.75,-1.65,14.22,11.0,palm_down_right_swipe
-0.04,-0.43,0.89,19.23,3.05,14.83,11.0,palm_down_right_swipe
-0.07,-0.39,0.87,13.61,7.2,21.12,11.0,palm_down_right_swipe
-0.02,-0.48,0.88,12.08,9.58,5.43,11.0,palm_down_right_swipe
-0.02,-0.49,0.87,12.45,11.66,-2.08,11.0,palm_down_right_swipe
-0.05,-0.52,0.86,9.22,13.12,-7.57,11.0,palm_down_right_swipe
-0.05,-0.64,0.86,8.85,12.08,-24.6,11.0,palm_down_right_swipe
-0.03,-0.68,0.86,10.5,13.67,-38.15,11.0,palm_down_right_swipe
-0.02,-0.69,0.82,6.96,17.4,-43.82,11.0,palm_down_right_swipe
-0.02,-0.81,0.79,3.42,22.89,-55.42,11.0,palm_down_right_swipe
-0.01,-0.96,0.77,7.26,25.57,-71.41,11.0,palm_down_right_swipe
0.01,-1.01,0.75,9.16,32.17,-86.0,11.0,palm_down_right_swipe
0.01,-1.03,0.74,6.53,37.6,-100.95,11.0,palm_down_right_swipe
-0.01,-1.06,0.74,4.76,41.93,-121.15,11.0,palm_down_right_swipe
-0.02,-1.02,0.74,3.42,46.02,-142.09,11.0,palm_down_right_swipe
-0.03,-0.92,0.75,-3.54,51.64,-159.3,11.0,palm_down_right_swipe
-0.04,-0.86,0.77,-16.11,57.31,-173.4,11.0,palm_down_right_swipe
-0.04,-0.85,0.8,-27.71,63.29,-187.32,11.0,palm_down_right_swipe
-0.09,-0.82,0.84,-37.41,72.2,-194.89,11.0,palm_down_right_swipe
-0.15,-0.78,0.88,-43.15,79.96,-202.51,11.0,palm_down_right_swipe
-0.25,-0.76,0.93,-41.32,86.3,-215.27,11.0,palm_down_right_swipe
-0.39,-0.68,0.99,-34.61,88.99,-226.56,11.0,palm_down_right_swipe
-0.48,-0.59,1.02,-24.84,89.72,-236.45,11.0,palm_down_right_swipe
-0.52,-0.53,1.02,-15.63,91.92,-241.88,11.0,palm_down_right_swipe
-0.57,-0.48,1.04,-7.45,94.12,-244.93,11.0,palm_down_right_swipe
-0.66,-0.45,1.07,5.62,96.01,-246.52,11.0,palm_down_right_swipe
-0.75,-0.46,1.12,27.47,96.01,-247.86,11.0,palm_down_right_swipe
-0.84,-0.39,1.14,54.26,92.22,-250.85,11.0,palm_down_right_swipe
-0.94,-0.23,1.14,80.44,86.06,-253.36,11.0,palm_down_right_swipe
-1.01,-0.07,1.13,100.77,78.86,-253.97,11.0,palm_down_right_swipe
-1.04,0.04,1.14,115.36,71.17,-250.61,11.0,palm_down_right_swipe
-1.05,0.12,1.12,130.8,62.5,-243.77,11.0,palm_down_right_swipe
-1.01,0.2,1.06,146.85,54.57,-233.7,11.0,palm_down_right_swipe
-0.92,0.32,0.97,160.46,48.34,-219.79,11.0,palm_down_right_swipe
-0.83,0.46,0.88,166.5,44.49,-201.9,11.0,palm_down_right_swipe
-0.73,0.57,0.84,161.13,41.75,-182.8,11.0,palm_down_right_swipe
-0.65,0.66,0.84,145.14,39.61,-164.86,11.0,palm_down_right_swipe
-0.6,0.69,0.86,124.15,38.02,-147.4,11.0,palm_down_right_swipe
-0.56,0.69,0.89,100.77,36.32,-130.68,11.0,palm_down_right_swipe
-0.53,0.73,0.91,74.04,34.24,-114.2,11.0,palm_down_right_swipe
-0.52,0.79,0.94,43.33,33.57,-91.8,11.0,palm_down_right_swipe
-0.51,0.72,0.97,16.66,32.71,-70.25,11.0,palm_down_right_swipe
-0.5,0.59,1.02,4.64,26.18,-62.19,11.0,palm_down_right_swipe
-0.51,0.56,1.03,1.28,18.31,-54.57,11.0,palm_down_right_swipe
-0.46,0.54,1.03,-2.93,12.63,-47.24,11.0,palm_down_right_swipe
-0.43,0.48,1.03,-3.05,6.71,-42.85,11.0,palm_down_right_swipe
-0.41,0.44,1.02,1.34,0.73,-37.41,11.0,palm_down_right_swipe
-0.38,0.41,1.02,5.86,-3.97,-30.15,11.0,palm_down_right_swipe
-0.35,0.39,1.0,8.24,-7.87,-24.05,11.0,palm_down_right_swipe
-0.32,0.41,0.98,7.75,-11.05,-18.86,11.0,palm_down_right_swipe
-0.29,0.45,0.96,2.75,-13.12,-13.43,11.0,palm_down_right_swipe
-0.28,0.46,0.97,-5.31,-14.22,-6.96,11.0,palm_down_right_swipe
-0.26,0.44,0.98,-13.49,-15.32,-0.12,11.0,palm_down_right_swipe
-0.24,0.43,0.99,-22.28,-15.93,7.51,11.0,palm_down_right_swipe
-0.25,0.46,1.0,-29.97,-17.4,14.16,11.0,palm_down_right_swipe
-0.24,0.47,1.01,-38.76,-16.72,22.22,11.0,palm_down_right_swipe
-0.23,0.43,1.04,-44.92,-18.31,28.44,11.0,palm_down_right_swipe
-0.29,0.38,1.05,-44.56,-22.64,31.74,11.0,palm_down_right_swipe
-0.29,0.39,1.06,-42.54,-25.45,33.94,11.0,palm_down_right_swipe
-0.28,0.43,1.06,-44.01,-27.1,40.22,11.0,palm_down_right_swipe
-0.31,0.45,1.05,-47.61,-28.32,49.13,11.0,palm_down_right_swipe
-0.32,0.44,1.04,-52.19,-29.17,57.19,11.0,palm_down_right_swipe
-0.32,0.44,1.04,-56.64,-31.13,65.12,11.0,palm_down_right_swipe
-0.33,0.46,1.04,-61.52,-34.12,72.81,11.0,palm_down_right_swipe
-0.36,0.47,1.05,-67.75,-37.35,80.57,11.0,palm_down_right_swipe
-0.37,0.43,1.07,-72.27,-41.75,89.23,11.0,palm_down_right_swipe
-0.38,0.39,1.07,-73.97,-46.75,98.33,11.0,palm_down_right_swipe
-0.38,0.37,1.05,-75.32,-51.39,107.06,11.0,palm_down_right_swipe
-0.38,0.36,1.03,-77.82,-55.3,115.54,11.0,palm_down_right_swipe
-0.38,0.37,1.0,-81.91,-57.98,124.76,11.0,palm_down_right_swipe
-0.4,0.36,1.01,-86.73,-60.12,139.47,11.0,palm_down_right_swipe
-0.41,0.25,1.04,-91.13,-63.17,154.72,11.0,palm_down_right_swipe
-0.4,0.14,1.07,-87.71,-66.59,156.43,11.0,palm_down_right_swipe
-0.43,0.11,1.08,-82.46,-70.01,163.57,11.0,palm_down_right_swipe
-0.43,0.04,1.08,-77.15,-72.51,171.14,11.0,palm_down_right_swipe
-0.41,-0.04,1.07,-67.57,-74.83,175.35,11.0,palm_down_right_swipe
-0.39,-0.09,1.04,-56.46,-76.42,178.65,11.0,palm_down_right_swipe
-0.36,-0.12,1.01,-45.53,-76.48,180.11,11.0,palm_down_right_swipe
-0.32,-0.16,1.0,-33.87,-76.11,181.64,11.0,palm_down_right_swipe
-0.29,-0.2,1.0,-20.51,-75.01,184.02,11.0,palm_down_right_swipe
-0.24,-0.25,1.0,-6.59,-73.06,185.49,11.0,palm_down_right_swipe
-0.19,-0.32,1.02,5.98,-72.33,184.45,11.0,palm_down_right_swipe
-0.15,-0.36,1.02,16.91,-72.14,182.31,11.0,palm_down_right_swipe
-0.1,-0.39,1.01,25.09,-71.9,176.88,11.0,palm_down_right_swipe
-0.06,-0.41,0.98,31.62,-71.17,170.41,11.0,palm_down_right_swipe
-0.01,-0.41,0.96,37.17,-69.7,164.06,11.0,palm_down_right_swipe
0.0,-0.4,0.95,40.34,-67.93,157.04,11.0,palm_down_right_swipe
0.01,-0.38,0.94,41.87,-65.49,150.09,11.0,palm_down_right_swipe
0.02,-0.39,0.92,42.48,-62.62,143.25,11.0,palm_down_right_swipe
0.03,-0.39,0.91,40.16,-59.81,136.35,11.0,palm_down_right_swipe
0.05,-0.34,0.89,34.18,-57.01,130.0,11.0,palm_down_right_swipe
0.07,-0.3,0.86,24.66,-51.39,126.65,11.0,palm_down_right_swipe
0.06,-0.34,0.86,13.92,-47.55,127.38,11.0,palm_down_right_swipe
0.04,-0.45,0.88,8.97,-46.33,116.27,11.0,palm_down_right_swipe
0.04,-0.51,0.89,11.9,-45.59,103.09,11.0,palm_down_right_swipe
0.04,-0.52,0.88,17.58,-45.41,89.78,11.0,palm_down_right_swipe
0.04,-0.48,0.85,23.32,-43.95,78.74,11.0,palm_down_right_swipe
0.06,-0.42,0.84,24.66,-39.73,75.93,11.0,palm_down_right_swipe
0.04,-0.43,0.85,23.56,-35.58,71.47,11.0,palm_down_right_swipe
0.0,-0.46,0.88,27.22,-34.61,59.63,11.0,palm_down_right_swipe
0.04,-0.37,0.89,28.14,-30.09,58.84,11.0,palm_down_right_swipe
0.06,-0.3,0.89,19.65,-24.66,63.6,11.0,palm_down_right_swipe
0.03,-0.37,0.88,13.73,-20.75,60.79,11.0,palm_down_right_swipe
0.02,-0.39,0.87,13.12,-17.33,55.05,11.0,palm_down_right_swipe
0.03,-0.37,0.85,10.86,-13.73,52.73,11.0,palm_down_right_swipe
0.03,-0.41,0.85,9.64,-11.9,42.05,11.0,palm_down_right_swipe
0.0,-0.44,0.86,13.92,-10.74,32.59,11.0,palm_down_right_swipe
-0.0,-0.41,0.87,17.52,-7.69,30.94,11.0,palm_down_right_swipe
0.01,-0.4,0.87,19.23,-4.09,27.95,11.0,palm_down_right_swipe
0.01,-0.45,0.87,22.71,-1.28,21.18,11.0,palm_down_right_swipe
0.02,-0.47,0.87,29.72,0.92,11.9,11.0,palm_down_right_swipe
0.02,-0.44,0.85,33.87,5.43,7.45,11.0,palm_down_right_swipe
0.03,-0.44,0.84,34.91,9.89,2.75,11.0,palm_down_right_swipe
0.03,-0.48,0.84,34.91,13.92,-2.69,11.0,palm_down_right_swipe
0.03,-0.54,0.82,36.38,16.91,-10.86,11.0,palm_down_right_swipe
0.02,-0.59,0.8,38.21,19.59,-21.67,11.0,palm_down_right_swipe
0.03,-0.62,0.78,42.36,22.16,-36.74,11.0,palm_down_right_swipe
0.04,-0.59,0.76,44.92,27.1,-47.91,11.0,palm_down_right_swipe
0.05,-0.56,0.75,42.85,33.33,-56.27,11.0,palm_down_right_swipe
0.05,-0.56,0.76,37.6,39.18,-65.67,11.0,palm_down_right_swipe
0.06,-0.58,0.78,30.94,44.37,-75.01,11.0,palm_down_right_swipe
0.05,-0.59,0.81,25.27,48.65,-86.06,11.0,palm_down_right_swipe
0.04,-0.57,0.83,19.41,53.59,-94.67,11.0,palm_down_right_swipe
0.04,-0.55,0.84,11.6,58.29,-105.29,11.0,palm_down_right_swipe
0.03,-0.55,0.85,3.48,62.38,-117.25,11.0,palm_down_right_swipe
0.01,-0.57,0.87,-1.1,65.55,-128.72,11.0,palm_down_right_swipe
-0.03,-0.59,0.88,-1.34,68.36,-139.4,11.0,palm_down_right_swipe
-0.07,-0.57,0.89,0.06,70.74,-149.66,11.0,palm_down_right_swipe
-0.11,-0.53,0.91,1.1,73.0,-159.18,11.0,palm_down_right_swipe
-0.17,-0.46,0.94,1.04,75.01,-167.66,11.0,palm_down_right_swipe
-0.23,-0.39,0.97,0.61,77.58,-175.35,11.0,palm_down_right_swipe
-0.28,-0.37,1.01,1.83,79.9,-182.92,11.0,palm_down_right_swipe
-0.31,-0.36,1.05,6.71,81.42,-189.64,11.0,palm_down_right_swipe
-0.34,-0.33,1.08,15.08,83.68,-193.12,11.0,palm_down_right_swipe
-0.39,-0.31,1.1,29.91,84.53,-197.81,11.0,palm_down_right_swipe
-0.44,-0.23,1.09,49.62,84.47,-203.25,11.0,palm_down_right_swipe
-0.49,-0.08,1.07,65.55,84.96,-206.12,11.0,palm_down_right_swipe
-0.56,0.03,1.07,75.62,85.02,-205.32,11.0,palm_down_right_swipe
-0.63,0.08,1.11,82.58,82.46,-205.02,11.0,palm_down_right_swipe
-0.72,0.18,1.17,87.83,76.97,-205.38,11.0,palm_down_right_swipe
-0.81,0.34,1.2,84.53,70.68,-201.84,11.0,palm_down_right_swipe
-0.87,0.41,1.21,72.45,64.03,-193.79,11.0,palm_down_right_swipe
-0.88,0.39,1.19,62.81,57.31,-182.8,11.0,palm_down_right_swipe
-0.85,0.35,1.1,55.91,50.9,-171.26,11.0,palm_down_right_swipe
-0.81,0.35,0.99,48.77,45.78,-160.4,11.0,palm_down_right_swipe
-0.76,0.37,0.93,39.18,41.2,-147.83,11.0,palm_down_right_swipe
-0.71,0.41,0.9,28.44,36.74,-135.68,11.0,palm_down_right_swipe
-0.68,0.46,0.92,17.09,33.26,-124.51,11.0,palm_down_right_swipe
-0.65,0.48,0.97,5.07,29.72,-112.0,11.0,palm_down_right_swipe
-0.62,0.49,1.02,-6.53,25.33,-99.49,11.0,palm_down_right_swipe
-0.6,0.46,1.06,-16.24,20.57,-88.44,11.0,palm_down_right_swipe
-0.58,0.42,1.1,-20.14,14.89,-77.88,11.0,palm_down_right_swipe
-0.58,0.39,1.12,-18.55,9.64,-66.22,11.0,palm_down_right_swipe
-0.55,0.36,1.1,-13.67,5.07,-53.77,11.0,palm_down_right_swipe
-0.52,0.35,1.09,-7.14,0.18,-42.91,11.0,palm_down_right_swipe
-0.5,0.35,1.06,0.55,-4.88,-33.75,11.0,palm_down_right_swipe
-0.47,0.37,1.02,5.25,-9.03,-27.89,11.0,palm_down_right_swipe
-0.43,0.41,0.99,4.94,-12.39,-23.32,11.0,palm_down_right_swipe
-0.4,0.43,0.98,0.49,-13.98,-16.85,11.0,palm_down_right_swipe
-0.39,0.42,0.97,-6.23,-15.01,-8.48,11.0,palm_down_right_swipe
-0.37,0.41,0.96,-13.92,-16.11,-1.34,11.0,palm_down_right_swipe
-0.35,0.39,0.95,-22.83,-17.03,5.68,11.0,palm_down_right_swipe
-0.34,0.34,0.96,-28.26,-18.49,10.62,11.0,palm_down_right_swipe
-0.34,0.33,0.98,-28.56,-21.18,12.88,11.0,palm_down_right_swipe
-0.34,0.38,0.99,-29.6,-23.93,17.82,11.0,palm_down_right_swipe
-0.33,0.41,1.0,-33.33,-25.63,24.9,11.0,palm_down_right_swipe
-0.32,0.4,1.01,-36.87,-27.22,30.82,11.0,palm_down_right_swipe
-0.33,0.39,1.02,-38.88,-28.93,36.44,11.0,palm_down_right_swipe
-0.34,0.39,1.02,-40.83,-30.33,42.6,11.0,palm_down_right_swipe
-0.34,0.37,1.01,-43.15,-31.68,49.19,11.0,palm_down_right_swipe
-0.35,0.34,1.01,-44.31,-33.75,54.02,11.0,palm_down_right_swipe
-0.35,0.34,1.01,-45.78,-35.71,58.59,11.0,palm_down_right_swipe
-0.37,0.35,1.01,-48.65,-37.78,64.82,11.0,palm_down_right_swipe
-0.38,0.33,1.02,-51.57,-39.79,71.78,11.0,palm_down_right_swipe
-0.39,0.3,1.04,-53.47,-42.24,79.28,11.0,palm_down_right_swipe
-0.4,0.29,1.04,-53.89,-45.59,85.21,11.0,palm_down_right_swipe
-0.41,0.3,1.04,-55.18,-48.16,91.8,11.0,palm_down_right_swipe
-0.41,0.29,1.05,-57.8,-50.35,99.61,11.0,palm_down_right_swipe
-0.42,0.25,1.06,-58.41,-52.92,106.32,11.0,palm_down_right_swipe
-0.41,0.22,1.08,-56.82,-54.81,113.16,11.0,palm_down_right_swipe
-0.4,0.18,1.08,-53.53,-56.76,119.57,11.0,palm_down_right_swipe
-0.39,0.13,1.05,-47.49,-59.63,123.17,11.0,palm_down_right_swipe
-0.37,0.09,1.02,-41.26,-61.46,125.06,11.0,palm_down_right_swipe
-0.34,0.08,0.99,-37.48,-62.5,127.75,11.0,palm_down_right_swipe
-0.32,0.07,1.0,-34.97,-62.87,131.77,11.0,palm_down_right_swipe
-0.3,0.04,1.02,-32.41,-62.81,135.99,11.0,palm_down_right_swipe
-0.3,-0.01,1.06,-28.26,-63.35,138.73,11.0,palm_down_right_swipe
-0.28,-0.03,1.09,-22.58,-64.03,142.15,11.0,palm_down_right_swipe
-0.28,-0.02,1.09,-18.68,-64.45,149.11,11.0,palm_down_right_swipe
-0.26,-0.06,1.08,-17.46,-65.0,154.97,11.0,palm_down_right_swipe
-0.22,-0.13,1.06,-14.1,-64.51,148.56,11.0,palm_down_right_swipe
-0.19,-0.13,1.03,-10.38,-64.39,147.89,11.0,palm_down_right_swipe
-0.17,-0.11,1.0,-8.97,-63.35,147.4,11.0,palm_down_right_swipe
-0.17,-0.11,0.97,-10.01,-61.58,145.87,11.0,palm_down_right_swipe
-0.15,-0.13,0.96,-10.62,-60.79,141.78,11.0,palm_down_right_swipe
-0.12,-0.15,0.96,-11.96,-59.45,140.81,11.0,palm_down_right_swipe
-0.11,-0.2,0.97,-13.06,-58.72,138.37,11.0,palm_down_right_swipe
-0.11,-0.25,0.98,-12.63,-58.65,134.83,11.0,palm_down_right_swipe
-0.1,-0.27,0.97,-11.54,-58.84,130.49,11.0,palm_down_right_swipe
-0.08,-0.28,0.96,-11.41,-58.84,126.04,11.0,palm_down_right_swipe
-0.07,-0.29,0.96,-11.66,-59.2,122.19,11.0,palm_down_right_swipe
-0.06,-0.29,0.96,-10.5,-58.72,118.23,11.0,palm_down_right_swipe
-0.05,-0.28,0.96,-9.03,-58.41,114.07,11.0,palm_down_right_swipe
-0.06,-0.26,0.95,-8.36,-57.62,110.47,11.0,palm_down_right_swipe
-0.06,-0.26,0.94,-8.85,-56.64,108.09,11.0,palm_down_right_swipe
-0.04,-0.27,0.94,-9.22,-55.54,105.59,11.0,palm_down_right_swipe
-0.04,-0.28,0.93,-9.09,-53.96,103.09,11.0,palm_down_right_swipe
-0.03,-0.31,0.91,-8.79,-52.06,101.44,11.0,palm_down_right_swipe
-0.01,-0.35,0.89,-7.2,-49.8,98.82,11.0,palm_down_right_swipe
0.01,-0.39,0.87,-3.78,-47.67,93.63,11.0,palm_down_right_swipe
0.02,-0.42,0.85,0.61,-46.08,86.0,11.0,palm_down_right_swipe
0.04,-0.42,0.82,4.76,-43.82,78.19,11.0,palm_down_right_swipe
0.06,-0.4,0.79,4.94,-40.41,73.61,11.0,palm_down_right_swipe
0.05,-0.42,0.78,4.27,-36.87,67.38,11.0,palm_down_right_swipe
0.05,-0.43,0.77,4.39,-33.14,61.28,11.0,palm_down_right_swipe
0.08,-0.41,0.77,3.23,-29.11,56.46,11.0,palm_down_right_swipe
0.08,-0.41,0.76,-0.61,-24.23,53.47,11.0,palm_down_right_swipe
0.07,-0.42,0.75,-4.46,-20.14,47.42,11.0,palm_down_right_swipe
0.07,-0.46,0.73,-6.59,-15.5,41.81,11.0,palm_down_right_swipe
0.07,-0.5,0.71,-5.98,-10.8,32.53,11.0,palm_down_right_swipe
0.05,-0.52,0.69,-3.78,-6.16,22.4,11.0,palm_down_right_swipe
0.03,-0.55,0.69,0.37,-1.16,11.9,11.0,palm_down_right_swipe
0.02,-0.56,0.68,5.55,4.58,1.89,11.0,palm_down_right_swipe
0.01,-0.57,0.68,9.22,10.93,-5.86,11.0,palm_down_right_swipe
-0.0,-0.59,0.69,12.21,16.66,-15.38,11.0,palm_down_right_swipe
-0.0,-0.61,0.72,13.24,22.77,-24.6,11.0,palm_down_right_swipe
-0.02,-0.68,0.75,9.46,27.83,-33.02,11.0,palm_down_right_swipe
-0.03,-0.78,0.79,7.32,30.33,-48.22,11.0,palm_down_right_swipe
-0.02,-0.8,0.79,2.32,34.55,-56.95,11.0,palm_down_right_swipe
-0.03,-0.84,0.78,-5.68,38.7,-67.75,11.0,palm_down_right_swipe
-0.04,-0.9,0.77,-10.74,42.97,-85.82,11.0,palm_down_right_swipe
-0.05,-0.96,0.75,-13.98,49.38,-101.14,11.0,palm_down_right_swipe
-0.04,-1.05,0.73,-15.14,56.88,-115.97,11.0,palm_down_right_swipe
-0.01,-1.18,0.73,-12.82,64.64,-132.39,11.0,palm_down_right_swipe
0.02,-1.29,0.72,-3.85,72.39,-149.84,11.0,palm_down_right_swipe
0.03,-1.31,0.69,9.16,81.24,-166.08,11.0,palm_down_right_swipe
0.05,-1.27,0.64,18.92,91.61,-182.5,11.0,palm_down_right_swipe
0.06,-1.21,0.58,23.5,104.25,-198.36,11.0,palm_down_right_swipe
0.08,-1.15,0.54,23.86,119.38,-214.66,11.0,palm_down_right_swipe
0.04,-1.07,0.58,20.87,134.52,-231.51,11.0,palm_down_right_swipe
-0.08,-0.94,0.7,17.46,147.83,-246.09,11.0,palm_down_right_swipe
-0.29,-0.77,0.86,14.65,158.69,-257.2,11.0,palm_down_right_swipe
-0.54,-0.61,1.02,11.96,166.38,-266.05,11.0,palm_down_right_swipe
-0.8,-0.5,1.18,14.59,170.78,-273.44,11.0,palm_down_right_swipe
-1.08,-0.4,1.34,22.77,170.53,-276.61,11.0,palm_down_right_swipe
-1.33,-0.32,1.42,35.83,166.2,-273.93,11.0,palm_down_right_swipe
-1.5,-0.28,1.43,52.49,157.65,-269.9,11.0,palm_down_right_swipe
-1.59,-0.18,1.36,65.19,141.36,-272.95,11.0,palm_down_right_swipe
-1.63,-0.03,1.24,68.79,124.88,-275.21,11.0,palm_down_right_swipe
-1.65,0.06,1.15,73.85,105.77,-267.52,11.0,palm_down_right_swipe
-1.6,0.09,1.07,88.5,86.43,-255.43,11.0,palm_down_right_swipe
-1.46,0.21,0.93,106.51,70.31,-241.58,11.0,palm_down_right_swipe
-1.28,0.37,0.81,111.15,57.07,-224.37,11.0,palm_down_right_swipe
-1.13,0.49,0.78,102.6,45.9,-200.93,11.0,palm_down_right_swipe
-1.0,0.56,0.82,86.18,36.74,-176.57,11.0,palm_down_right_swipe
-0.88,0.58,0.9,65.67,29.05,-153.81,11.0,palm_down_right_swipe
-0.77,0.58,0.97,49.87,22.09,-129.58,11.0,palm_down_right_swipe
-0.67,0.6,0.99,40.59,14.77,-104.31,11.0,palm_down_right_swipe
-0.6,0.65,0.98,31.98,8.0,-80.81,11.0,palm_down_right_swipe
-0.55,0.68,0.97,20.39,2.44,-58.23,11.0,palm_down_right_swipe
-0.5,0.61,0.96,7.63,-1.1,-38.27,11.0,palm_down_right_swipe
-0.46,0.5,0.93,-2.69,-4.7,-25.45,11.0,palm_down_right_swipe
-0.46,0.44,0.91,-10.07,-9.46,-17.21,11.0,palm_down_right_swipe
-0.45,0.41,0.9,-17.09,-12.76,-11.35,11.0,palm_down_right_swipe
-0.39,0.39,0.91,-26.18,-13.67,-4.58,11.0,palm_down_right_swipe
-0.34,0.34,0.93,-32.71,-14.22,4.33,11.0,palm_down_right_swipe
-0.32,0.27,0.96,-34.48,-14.95,13.67,11.0,palm_down_right_swipe
-0.29,0.23,0.97,-31.49,-16.6,19.17,11.0,palm_down_right_swipe
-0.26,0.23,0.98,-27.47,-18.13,22.83,11.0,palm_down_right_swipe
-0.24,0.26,0.98,-25.7,-20.08,26.06,11.0,palm_down_right_swipe
-0.24,0.29,0.98,-25.57,-22.16,28.99,11.0,palm_down_right_swipe
-0.23,0.3,0.98,-25.45,-24.17,33.57,11.0,palm_down_right_swipe
-0.21,0.3,0.98,-26.98,-25.51,40.22,11.0,palm_down_right_swipe
-0.2,0.27,0.98,-28.26,-26.73,44.56,11.0,palm_down_right_swipe
-0.21,0.25,0.97,-27.77,-27.77,47.49,11.0,palm_down_right_swipe
-0.21,0.28,0.97,-28.69,-28.02,54.57,11.0,palm_down_right_swipe
-0.21,0.31,0.97,-31.8,-28.81,64.45,11.0,palm_down_right_swipe
-0.27,0.3,1.0,-36.01,-30.27,73.49,11.0,palm_down_right_swipe
